,diff,ath,gb_saturation,gb_sweeping
85,3.200482428291673,6.374681400753072,4.080884915984293,0.8085730324946068
86,2.900766248078168,7.047329865835052,5.082099056881544,1.313351032527286
87,40.30578252323768,4.995886495751281,6.415903405277208,0.5573953329713551
88,41.682801925768956,1.08443820269189,2.8014842796375645,0.6421007147781057
89,7.591090945220366,5.7206131537142975,8.452500588433024,1.8329398821812974
90,25.433135387803596,7.634238669673956,8.356190486023161,1.1311102350366244
91,49.3969891245195,1.7626067081805499,9.037850377927578,0.9982953208040459
92,28.85791466104131,7.49914948309652,5.11832840925518,0.5314977999753104
93,14.935069189112273,3.3573454973417327,4.247661991251093,0.6527150443757879
94,13.171567670380602,1.9731254716132172,2.4076728442690976,0.8392552526555341
95,39.78783280110187,1.2242020187938276,2.9540956805865832,1.3447725532641663
96,6.51355540393719,8.570929410062945,6.715133979968904,1.105905461543883
97,32.448403691497155,8.730147568271184,2.1557879556022614,0.7159464699443028
98,10.775676944272885,6.602591503858923,8.427380894150415,0.9049335885252869
99,3.6058420477515707,1.8239864742870786,1.0508532204300443,0.7216314761684619
